入库时间,站点编号,站点名称,平面坐标系X,平面坐标系y,观测时间,当前雨量开始时间,当前雨量结束时间,当前雨量(毫米),近1小时雨量开始时间,近1小时雨量结束时间,近1小时雨量(毫米),近3小时雨量开始时间,近3小时雨量结束时间,近3小时雨量(毫米)
2017/6/30 11:00:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 10:50:00,2017/6/30 10:00:00,2017/6/30 10:50:00,0,2017/6/30 9:50:00,2017/6/30 10:50:00,0,2017/6/30 7:50:00,2017/6/30 10:50:00,0
2017/6/30 11:10:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 11:00:00,2017/6/30 10:00:00,2017/6/30 11:00:00,0,2017/6/30 10:00:00,2017/6/30 11:00:00,0,2017/6/30 8:00:00,2017/6/30 11:00:00,0
2017/6/30 11:20:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 11:10:00,2017/6/30 11:00:00,2017/6/30 11:10:00,0,2017/6/30 10:10:00,2017/6/30 11:10:00,0,2017/6/30 8:10:00,2017/6/30 11:10:00,0
2017/6/30 11:30:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 11:20:00,2017/6/30 11:00:00,2017/6/30 11:20:00,0,2017/6/30 10:20:00,2017/6/30 11:20:00,0,2017/6/30 8:20:00,2017/6/30 11:20:00,0
2017/6/30 11:40:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 11:30:00,2017/6/30 11:00:00,2017/6/30 11:30:00,0,2017/6/30 10:30:00,2017/6/30 11:30:00,0,2017/6/30 8:30:00,2017/6/30 11:30:00,0
2017/6/30 11:50:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 11:40:00,2017/6/30 11:00:00,2017/6/30 11:40:00,0,2017/6/30 10:40:00,2017/6/30 11:40:00,0,2017/6/30 8:40:00,2017/6/30 11:40:00,0
2017/6/30 12:00:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 11:50:00,2017/6/30 11:00:00,2017/6/30 11:50:00,0,2017/6/30 10:50:00,2017/6/30 11:50:00,0,2017/6/30 8:50:00,2017/6/30 11:50:00,0
2017/6/30 12:20:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 12:10:00,2017/6/30 12:00:00,2017/6/30 12:10:00,0,2017/6/30 11:10:00,2017/6/30 12:10:00,0,2017/6/30 9:10:00,2017/6/30 12:10:00,0
2017/6/30 12:30:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 12:20:00,2017/6/30 12:00:00,2017/6/30 12:20:00,0,2017/6/30 11:20:00,2017/6/30 12:20:00,0,2017/6/30 9:20:00,2017/6/30 12:20:00,0
2017/6/30 12:40:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 12:30:00,2017/6/30 12:00:00,2017/6/30 12:30:00,0,2017/6/30 11:30:00,2017/6/30 12:30:00,0,2017/6/30 9:30:00,2017/6/30 12:30:00,0
2017/6/30 12:50:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 12:40:00,2017/6/30 12:00:00,2017/6/30 12:40:00,0,2017/6/30 11:40:00,2017/6/30 12:40:00,0,2017/6/30 9:40:00,2017/6/30 12:40:00,0
2017/6/30 13:00:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 12:50:00,2017/6/30 12:00:00,2017/6/30 12:50:00,0,2017/6/30 11:50:00,2017/6/30 12:50:00,0,2017/6/30 9:50:00,2017/6/30 12:50:00,0
2017/6/30 13:10:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 13:00:00,2017/6/30 12:00:00,2017/6/30 13:00:00,0,2017/6/30 12:00:00,2017/6/30 13:00:00,0,2017/6/30 10:00:00,2017/6/30 13:00:00,0
2017/6/30 13:20:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 13:10:00,2017/6/30 13:00:00,2017/6/30 13:10:00,0,2017/6/30 12:10:00,2017/6/30 13:10:00,0,2017/6/30 10:10:00,2017/6/30 13:10:00,0
2017/6/30 13:30:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 13:20:00,2017/6/30 13:00:00,2017/6/30 13:20:00,0,2017/6/30 12:20:00,2017/6/30 13:20:00,0,2017/6/30 10:20:00,2017/6/30 13:20:00,0
2017/6/30 13:40:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 13:30:00,2017/6/30 13:00:00,2017/6/30 13:30:00,0,2017/6/30 12:30:00,2017/6/30 13:30:00,0,2017/6/30 10:30:00,2017/6/30 13:30:00,0
2017/6/30 13:50:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 13:40:00,2017/6/30 13:00:00,2017/6/30 13:40:00,0,2017/6/30 12:40:00,2017/6/30 13:40:00,0,2017/6/30 10:40:00,2017/6/30 13:40:00,0
2017/6/30 14:00:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 13:50:00,2017/6/30 13:00:00,2017/6/30 13:50:00,0,2017/6/30 12:50:00,2017/6/30 13:50:00,0,2017/6/30 10:50:00,2017/6/30 13:50:00,0
2017/6/30 14:20:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 14:10:00,2017/6/30 14:00:00,2017/6/30 14:10:00,0,2017/6/30 13:10:00,2017/6/30 14:10:00,0,2017/6/30 11:10:00,2017/6/30 14:10:00,0
2017/6/30 14:30:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 14:20:00,2017/6/30 14:00:00,2017/6/30 14:20:00,0,2017/6/30 13:20:00,2017/6/30 14:20:00,0,2017/6/30 11:20:00,2017/6/30 14:20:00,0
2017/6/30 14:50:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 14:40:00,2017/6/30 14:00:00,2017/6/30 14:40:00,0,2017/6/30 13:40:00,2017/6/30 14:40:00,0,2017/6/30 11:40:00,2017/6/30 14:40:00,0
2017/6/30 15:00:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 14:50:00,2017/6/30 14:00:00,2017/6/30 14:50:00,0,2017/6/30 13:50:00,2017/6/30 14:50:00,0,2017/6/30 11:50:00,2017/6/30 14:50:00,0
2017/6/30 15:20:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 15:10:00,2017/6/30 15:00:00,2017/6/30 15:10:00,0,2017/6/30 14:10:00,2017/6/30 15:10:00,0,2017/6/30 12:10:00,2017/6/30 15:10:00,0
2017/6/30 15:30:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 15:20:00,2017/6/30 15:00:00,2017/6/30 15:20:00,0,2017/6/30 14:20:00,2017/6/30 15:20:00,0,2017/6/30 12:20:00,2017/6/30 15:20:00,0
2017/6/30 15:40:09,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 15:30:00,2017/6/30 15:00:00,2017/6/30 15:30:00,0,2017/6/30 14:30:00,2017/6/30 15:30:00,0,2017/6/30 12:30:00,2017/6/30 15:30:00,0
2017/6/30 15:50:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 15:40:00,2017/6/30 15:00:00,2017/6/30 15:40:00,0,2017/6/30 14:40:00,2017/6/30 15:40:00,0,2017/6/30 12:40:00,2017/6/30 15:40:00,0
2017/6/30 16:20:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 15:50:00,2017/6/30 15:00:00,2017/6/30 15:50:00,0,2017/6/30 14:50:00,2017/6/30 15:50:00,0,2017/6/30 12:50:00,2017/6/30 15:50:00,0
2017/6/30 18:20:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 18:10:00,2017/6/30 18:00:00,2017/6/30 18:10:00,0,2017/6/30 17:10:00,2017/6/30 18:10:00,0,2017/6/30 15:10:00,2017/6/30 18:10:00,0
2017/6/30 18:30:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 18:20:00,2017/6/30 18:00:00,2017/6/30 18:20:00,0,2017/6/30 17:20:00,2017/6/30 18:20:00,0,2017/6/30 15:20:00,2017/6/30 18:20:00,0
2017/6/30 18:40:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 18:30:00,2017/6/30 18:00:00,2017/6/30 18:30:00,0,2017/6/30 17:30:00,2017/6/30 18:30:00,0,2017/6/30 15:30:00,2017/6/30 18:30:00,0
2017/6/30 18:50:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 18:40:00,2017/6/30 18:00:00,2017/6/30 18:40:00,0,2017/6/30 17:40:00,2017/6/30 18:40:00,0,2017/6/30 15:40:00,2017/6/30 18:40:00,0
2017/6/30 19:00:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 18:50:00,2017/6/30 18:00:00,2017/6/30 18:50:00,0,2017/6/30 17:50:00,2017/6/30 18:50:00,0,2017/6/30 15:50:00,2017/6/30 18:50:00,0
2017/6/30 19:10:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 19:00:00,2017/6/30 18:00:00,2017/6/30 19:00:00,0,2017/6/30 18:00:00,2017/6/30 19:00:00,0,2017/6/30 16:00:00,2017/6/30 19:00:00,0
2017/6/30 19:20:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 19:10:00,2017/6/30 19:00:00,2017/6/30 19:10:00,0,2017/6/30 18:10:00,2017/6/30 19:10:00,0,2017/6/30 16:10:00,2017/6/30 19:10:00,0
2017/6/30 19:30:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 19:20:00,2017/6/30 19:00:00,2017/6/30 19:20:00,0,2017/6/30 18:20:00,2017/6/30 19:20:00,0,2017/6/30 16:20:00,2017/6/30 19:20:00,0
2017/6/30 19:40:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 19:30:00,2017/6/30 19:00:00,2017/6/30 19:30:00,0,2017/6/30 18:30:00,2017/6/30 19:30:00,0,2017/6/30 16:30:00,2017/6/30 19:30:00,0
2017/6/30 19:50:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 19:40:00,2017/6/30 19:00:00,2017/6/30 19:40:00,0,2017/6/30 18:40:00,2017/6/30 19:40:00,0,2017/6/30 16:40:00,2017/6/30 19:40:00,0
2017/6/30 2:00:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 1:50:00,2017/6/30 1:00:00,2017/6/30 1:50:00,0,2017/6/30 0:50:00,2017/6/30 1:50:00,0,2017/6/29 22:50:00,2017/6/30 1:50:00,0
2017/6/30 2:10:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 2:00:00,2017/6/30 1:00:00,2017/6/30 2:00:00,0,2017/6/30 1:00:00,2017/6/30 2:00:00,0,2017/6/29 23:00:00,2017/6/30 2:00:00,0
2017/6/30 2:20:06,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 2:10:00,2017/6/30 2:00:00,2017/6/30 2:10:00,0,2017/6/30 1:10:00,2017/6/30 2:10:00,0,2017/6/29 23:10:00,2017/6/30 2:10:00,0
2017/6/30 2:30:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 2:20:00,2017/6/30 2:00:00,2017/6/30 2:20:00,0,2017/6/30 1:20:00,2017/6/30 2:20:00,0,2017/6/29 23:20:00,2017/6/30 2:20:00,0
2017/6/30 2:40:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 2:30:00,2017/6/30 2:00:00,2017/6/30 2:30:00,0,2017/6/30 1:30:00,2017/6/30 2:30:00,0,2017/6/29 23:30:00,2017/6/30 2:30:00,0
2017/6/30 2:50:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 2:40:00,2017/6/30 2:00:00,2017/6/30 2:40:00,0,2017/6/30 1:40:00,2017/6/30 2:40:00,0,2017/6/29 23:40:00,2017/6/30 2:40:00,0
2017/6/30 20:00:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 19:50:00,2017/6/30 19:00:00,2017/6/30 19:50:00,0,2017/6/30 18:50:00,2017/6/30 19:50:00,0,2017/6/30 16:50:00,2017/6/30 19:50:00,0
2017/6/30 20:10:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 20:00:00,2017/6/30 19:00:00,2017/6/30 20:00:00,0,2017/6/30 19:00:00,2017/6/30 20:00:00,0,2017/6/30 17:00:00,2017/6/30 20:00:00,0
2017/6/30 20:20:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 20:10:00,2017/6/30 20:00:00,2017/6/30 20:10:00,0,2017/6/30 19:10:00,2017/6/30 20:10:00,0,2017/6/30 17:10:00,2017/6/30 20:10:00,0
2017/6/30 20:30:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 20:20:00,2017/6/30 20:00:00,2017/6/30 20:20:00,0,2017/6/30 19:20:00,2017/6/30 20:20:00,0,2017/6/30 17:20:00,2017/6/30 20:20:00,0
2017/6/30 20:40:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 20:30:00,2017/6/30 20:00:00,2017/6/30 20:30:00,0,2017/6/30 19:30:00,2017/6/30 20:30:00,0,2017/6/30 17:30:00,2017/6/30 20:30:00,0
2017/6/30 20:50:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 20:40:00,2017/6/30 20:00:00,2017/6/30 20:40:00,0,2017/6/30 19:40:00,2017/6/30 20:40:00,0,2017/6/30 17:40:00,2017/6/30 20:40:00,0
2017/6/30 21:00:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 20:50:00,2017/6/30 20:00:00,2017/6/30 20:50:00,0,2017/6/30 19:50:00,2017/6/30 20:50:00,0,2017/6/30 17:50:00,2017/6/30 20:50:00,0
2017/6/30 21:10:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 21:00:00,2017/6/30 20:00:00,2017/6/30 21:00:00,0,2017/6/30 20:00:00,2017/6/30 21:00:00,0,2017/6/30 18:00:00,2017/6/30 21:00:00,0
2017/6/30 21:20:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 21:10:00,2017/6/30 21:00:00,2017/6/30 21:10:00,0,2017/6/30 20:10:00,2017/6/30 21:10:00,0,2017/6/30 18:10:00,2017/6/30 21:10:00,0
2017/6/30 21:30:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 21:20:00,2017/6/30 21:00:00,2017/6/30 21:20:00,0,2017/6/30 20:20:00,2017/6/30 21:20:00,0,2017/6/30 18:20:00,2017/6/30 21:20:00,0
2017/6/30 21:40:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 21:30:00,2017/6/30 21:00:00,2017/6/30 21:30:00,0,2017/6/30 20:30:00,2017/6/30 21:30:00,0,2017/6/30 18:30:00,2017/6/30 21:30:00,0
2017/6/30 21:50:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 21:40:00,2017/6/30 21:00:00,2017/6/30 21:40:00,0,2017/6/30 20:40:00,2017/6/30 21:40:00,0,2017/6/30 18:40:00,2017/6/30 21:40:00,0
2017/6/30 22:00:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 21:50:00,2017/6/30 21:00:00,2017/6/30 21:50:00,0,2017/6/30 20:50:00,2017/6/30 21:50:00,0,2017/6/30 18:50:00,2017/6/30 21:50:00,0
2017/6/30 22:10:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 22:00:00,2017/6/30 21:00:00,2017/6/30 22:00:00,0,2017/6/30 21:00:00,2017/6/30 22:00:00,0,2017/6/30 19:00:00,2017/6/30 22:00:00,0
2017/6/30 22:20:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 22:10:00,2017/6/30 22:00:00,2017/6/30 22:10:00,0,2017/6/30 21:10:00,2017/6/30 22:10:00,0,2017/6/30 19:10:00,2017/6/30 22:10:00,0
2017/6/30 22:30:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 22:20:00,2017/6/30 22:00:00,2017/6/30 22:20:00,0,2017/6/30 21:20:00,2017/6/30 22:20:00,0,2017/6/30 19:20:00,2017/6/30 22:20:00,0
2017/6/30 22:40:09,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 22:30:00,2017/6/30 22:00:00,2017/6/30 22:30:00,0,2017/6/30 21:30:00,2017/6/30 22:30:00,0,2017/6/30 19:30:00,2017/6/30 22:30:00,0
2017/6/30 23:00:20,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 22:50:00,2017/6/30 22:00:00,2017/6/30 22:50:00,0,2017/6/30 21:50:00,2017/6/30 22:50:00,0,2017/6/30 19:50:00,2017/6/30 22:50:00,0
2017/6/30 23:10:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 23:00:00,2017/6/30 22:00:00,2017/6/30 23:00:00,0,2017/6/30 22:00:00,2017/6/30 23:00:00,0,2017/6/30 20:00:00,2017/6/30 23:00:00,0
2017/6/30 23:20:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 23:10:00,2017/6/30 23:00:00,2017/6/30 23:10:00,0,2017/6/30 22:10:00,2017/6/30 23:10:00,0,2017/6/30 20:10:00,2017/6/30 23:10:00,0
2017/6/30 23:30:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 23:20:00,2017/6/30 23:00:00,2017/6/30 23:20:00,0,2017/6/30 22:20:00,2017/6/30 23:20:00,0,2017/6/30 20:20:00,2017/6/30 23:20:00,0
2017/6/30 23:40:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 23:30:00,2017/6/30 23:00:00,2017/6/30 23:30:00,0,2017/6/30 22:30:00,2017/6/30 23:30:00,0,2017/6/30 20:30:00,2017/6/30 23:30:00,0
2017/6/30 23:50:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 23:40:00,2017/6/30 23:00:00,2017/6/30 23:40:00,0,2017/6/30 22:40:00,2017/6/30 23:40:00,0,2017/6/30 20:40:00,2017/6/30 23:40:00,0
2017/6/30 3:00:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 2:50:00,2017/6/30 2:00:00,2017/6/30 2:50:00,0,2017/6/30 1:50:00,2017/6/30 2:50:00,0,2017/6/29 23:50:00,2017/6/30 2:50:00,0
2017/6/30 3:10:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 3:00:00,2017/6/30 2:00:00,2017/6/30 3:00:00,0,2017/6/30 2:00:00,2017/6/30 3:00:00,0,2017/6/30,2017/6/30 3:00:00,0
2017/6/30 3:20:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 3:10:00,2017/6/30 3:00:00,2017/6/30 3:10:00,0,2017/6/30 2:10:00,2017/6/30 3:10:00,0,2017/6/30 0:10:00,2017/6/30 3:10:00,0
2017/6/30 3:30:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 3:20:00,2017/6/30 3:00:00,2017/6/30 3:20:00,0,2017/6/30 2:20:00,2017/6/30 3:20:00,0,2017/6/30 0:20:00,2017/6/30 3:20:00,0
2017/6/30 3:40:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 3:30:00,2017/6/30 3:00:00,2017/6/30 3:30:00,0,2017/6/30 2:30:00,2017/6/30 3:30:00,0,2017/6/30 0:30:00,2017/6/30 3:30:00,0
2017/6/30 3:50:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 3:40:00,2017/6/30 3:00:00,2017/6/30 3:40:00,0,2017/6/30 2:40:00,2017/6/30 3:40:00,0,2017/6/30 0:40:00,2017/6/30 3:40:00,0
2017/6/30 4:00:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 3:50:00,2017/6/30 3:00:00,2017/6/30 3:50:00,0,2017/6/30 2:50:00,2017/6/30 3:50:00,0,2017/6/30 0:50:00,2017/6/30 3:50:00,0
2017/6/30 4:10:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 4:00:00,2017/6/30 3:00:00,2017/6/30 4:00:00,0,2017/6/30 3:00:00,2017/6/30 4:00:00,0,2017/6/30 1:00:00,2017/6/30 4:00:00,0
2017/6/30 4:20:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 4:10:00,2017/6/30 4:00:00,2017/6/30 4:10:00,0,2017/6/30 3:10:00,2017/6/30 4:10:00,0,2017/6/30 1:10:00,2017/6/30 4:10:00,0
2017/6/30 4:30:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 4:20:00,2017/6/30 4:00:00,2017/6/30 4:20:00,0,2017/6/30 3:20:00,2017/6/30 4:20:00,0,2017/6/30 1:20:00,2017/6/30 4:20:00,0
2017/6/30 4:40:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 4:30:00,2017/6/30 4:00:00,2017/6/30 4:30:00,0,2017/6/30 3:30:00,2017/6/30 4:30:00,0,2017/6/30 1:30:00,2017/6/30 4:30:00,0
2017/6/30 4:50:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 4:40:00,2017/6/30 4:00:00,2017/6/30 4:40:00,0,2017/6/30 3:40:00,2017/6/30 4:40:00,0,2017/6/30 1:40:00,2017/6/30 4:40:00,0
2017/6/30 5:00:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 4:50:00,2017/6/30 4:00:00,2017/6/30 4:50:00,0,2017/6/30 3:50:00,2017/6/30 4:50:00,0,2017/6/30 1:50:00,2017/6/30 4:50:00,0
2017/6/30 5:10:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 5:00:00,2017/6/30 4:00:00,2017/6/30 5:00:00,0,2017/6/30 4:00:00,2017/6/30 5:00:00,0,2017/6/30 2:00:00,2017/6/30 5:00:00,0
2017/6/30 5:20:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 5:10:00,2017/6/30 5:00:00,2017/6/30 5:10:00,0,2017/6/30 4:10:00,2017/6/30 5:10:00,0,2017/6/30 2:10:00,2017/6/30 5:10:00,0
2017/6/30 5:30:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 5:20:00,2017/6/30 5:00:00,2017/6/30 5:20:00,0,2017/6/30 4:20:00,2017/6/30 5:20:00,0,2017/6/30 2:20:00,2017/6/30 5:20:00,0
2017/6/30 5:40:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 5:30:00,2017/6/30 5:00:00,2017/6/30 5:30:00,0,2017/6/30 4:30:00,2017/6/30 5:30:00,0,2017/6/30 2:30:00,2017/6/30 5:30:00,0
2017/6/30 5:50:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 5:30:00,2017/6/30 5:00:00,2017/6/30 5:30:00,0,2017/6/30 4:30:00,2017/6/30 5:30:00,0,2017/6/30 2:30:00,2017/6/30 5:30:00,0
2017/6/30 6:00:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 5:50:00,2017/6/30 5:00:00,2017/6/30 5:50:00,0,2017/6/30 4:50:00,2017/6/30 5:50:00,0,2017/6/30 2:50:00,2017/6/30 5:50:00,0
2017/6/30 6:10:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 6:00:00,2017/6/30 5:00:00,2017/6/30 6:00:00,0,2017/6/30 5:00:00,2017/6/30 6:00:00,0,2017/6/30 3:00:00,2017/6/30 6:00:00,0
2017/6/30 6:20:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 6:10:00,2017/6/30 6:00:00,2017/6/30 6:10:00,0,2017/6/30 5:10:00,2017/6/30 6:10:00,0,2017/6/30 3:10:00,2017/6/30 6:10:00,0
2017/6/30 6:30:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 6:20:00,2017/6/30 6:00:00,2017/6/30 6:20:00,0,2017/6/30 5:20:00,2017/6/30 6:20:00,0,2017/6/30 3:20:00,2017/6/30 6:20:00,0
2017/6/30 6:40:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 6:30:00,2017/6/30 6:00:00,2017/6/30 6:30:00,0,2017/6/30 5:30:00,2017/6/30 6:30:00,0,2017/6/30 3:30:00,2017/6/30 6:30:00,0
2017/6/30 6:50:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 6:40:00,2017/6/30 6:00:00,2017/6/30 6:40:00,0,2017/6/30 5:40:00,2017/6/30 6:40:00,0,2017/6/30 3:40:00,2017/6/30 6:40:00,0
2017/6/30 7:00:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 6:50:00,2017/6/30 6:00:00,2017/6/30 6:50:00,0,2017/6/30 5:50:00,2017/6/30 6:50:00,0,2017/6/30 3:50:00,2017/6/30 6:50:00,0
2017/6/30 7:10:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 7:00:00,2017/6/30 6:00:00,2017/6/30 7:00:00,0,2017/6/30 6:00:00,2017/6/30 7:00:00,0,2017/6/30 4:00:00,2017/6/30 7:00:00,0
2017/6/30 7:20:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 7:10:00,2017/6/30 7:00:00,2017/6/30 7:10:00,0,2017/6/30 6:10:00,2017/6/30 7:10:00,0,2017/6/30 4:10:00,2017/6/30 7:10:00,0
2017/6/30 7:30:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 7:20:00,2017/6/30 7:00:00,2017/6/30 7:20:00,0,2017/6/30 6:20:00,2017/6/30 7:20:00,0,2017/6/30 4:20:00,2017/6/30 7:20:00,0
2017/6/30 7:40:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 7:30:00,2017/6/30 7:00:00,2017/6/30 7:30:00,0,2017/6/30 6:30:00,2017/6/30 7:30:00,0,2017/6/30 4:30:00,2017/6/30 7:30:00,0
2017/6/30 7:50:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 7:40:00,2017/6/30 7:00:00,2017/6/30 7:40:00,0,2017/6/30 6:40:00,2017/6/30 7:40:00,0,2017/6/30 4:40:00,2017/6/30 7:40:00,0
2017/6/30 8:00:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 7:40:00,2017/6/30 7:00:00,2017/6/30 7:40:00,0,2017/6/30 6:40:00,2017/6/30 7:40:00,0,2017/6/30 4:40:00,2017/6/30 7:40:00,0
2017/6/30 8:10:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 8:00:00,2017/6/30 7:00:00,2017/6/30 8:00:00,0,2017/6/30 7:00:00,2017/6/30 8:00:00,0,2017/6/30 5:00:00,2017/6/30 8:00:00,0
2017/6/30 8:20:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 8:10:00,2017/6/30 8:00:00,2017/6/30 8:10:00,0,2017/6/30 7:10:00,2017/6/30 8:10:00,0,2017/6/30 5:10:00,2017/6/30 8:10:00,0
2017/6/30 8:30:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 8:20:00,2017/6/30 8:00:00,2017/6/30 8:20:00,0,2017/6/30 7:20:00,2017/6/30 8:20:00,0,2017/6/30 5:20:00,2017/6/30 8:20:00,0
2017/6/30 8:40:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 8:30:00,2017/6/30 8:00:00,2017/6/30 8:30:00,0,2017/6/30 7:30:00,2017/6/30 8:30:00,0,2017/6/30 5:30:00,2017/6/30 8:30:00,0
2017/6/30 8:50:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/30 8:40:00,2017/6/30 8:00:00,2017/6/30 8:40:00,0,2017/6/30 7:40:00,2017/6/30 8:40:00,0,2017/6/30 5:40:00,2017/6/30 8:40:00,0
